"YEAR","ELECTION_E","ELECTION_F","PROVINCE_ID","PROVINCE_E","PROVINCE_F","GENDER_E","GENDER_F","AGE_GROUP_ID","AGE_GROUP_E","AGE_GROUP_F","VOTES","ELIGIBLE_ELECTORS","TURNOUT_ELIGIBLE_ELECTOR"
2021,"GE 44, 2021","ÉG 44, 2021",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","Men+","Hommes+",9,"75 years and over","75 ans et plus",13337,21818,0.6113030445
2021,"GE 44, 2021","ÉG 44, 2021",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","Men+","Hommes+",10,"All ages","Tous les âges",103482,204942,0.5049339099
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","All genders","Tous les genres",1,"First time","1re fois",1329,3157,0.4209512167
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","All genders","Tous les genres",2,"Not first time","2e fois ou plus",4113,9456,0.4349601042
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",5442,12613,0.4314536927
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",10127,16448,0.6156815411
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",11383,15825,0.7192895229
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",13284,17580,0.7556072548
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",18032,21701,0.8309362811
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",16451,19354,0.8500046697
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","All genders","Tous les genres",9,"75 years and over","75 ans et plus",10559,13684,0.7716005798
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","All genders","Tous les genres",10,"All ages","Tous les âges",85277,117205,0.7275854337
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","Women+","Femmes+",1,"First time","1re fois",673,1570,0.4287643277
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","Women+","Femmes+",2,"Not first time","2e fois ou plus",2181,4599,0.4741898837
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","Women+","Femmes+",3,"18 to 24 years","18 à 24 ans",2854,6169,0.4626271679
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","Women+","Femmes+",4,"25 to 34 years","25 à 34 ans",5371,8270,0.6494015903
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","Women+","Femmes+",5,"35 to 44 years","35 à 44 ans",6051,8235,0.734795287
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","Women+","Femmes+",6,"45 to 54 years","45 à 54 ans",6998,9041,0.7740352722
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","Women+","Femmes+",7,"55 to 64 years","55 à 64 ans",9513,11270,0.8440583016
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","Women+","Femmes+",8,"65 to 74 years","65 à 74 ans",8610,9920,0.8679127527
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","Women+","Femmes+",9,"75 years and over","75 ans et plus",5849,7491,0.780807434
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","Women+","Femmes+",10,"All ages","Tous les âges",45246,60398,0.7491385163
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","Men+","Hommes+",1,"First time","1re fois",656,1587,0.4132204745
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","Men+","Hommes+",2,"Not first time","2e fois ou plus",1933,4858,0.3978239558
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","Men+","Hommes+",3,"18 to 24 years","18 à 24 ans",2588,6445,0.40161516
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","Men+","Hommes+",4,"25 to 34 years","25 à 34 ans",4756,8177,0.5815779794
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","Men+","Hommes+",5,"35 to 44 years","35 à 44 ans",5331,7589,0.7024638322
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","Men+","Hommes+",6,"45 to 54 years","45 à 54 ans",6286,8539,0.7360964058
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","Men+","Hommes+",7,"55 to 64 years","55 à 64 ans",8519,10430,0.8167573262
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","Men+","Hommes+",8,"65 to 74 years","65 à 74 ans",7841,9434,0.8311738429
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","Men+","Hommes+",9,"75 years and over","75 ans et plus",4709,6193,0.7604630989
2021,"GE 44, 2021","ÉG 44, 2021",11,"Prince Edward Island","Île-du-Prince-Édouard","Men+","Hommes+",10,"All ages","Tous les âges",40031,56808,0.7046704186
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","All genders","Tous les genres",1,"First time","1re fois",7266,17437,0.416694457
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","All genders","Tous les genres",2,"Not first time","2e fois ou plus",23981,51142,0.4689173464
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",31247,68579,0.4556389266
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",60016,111184,0.5397908554
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",63977,106357,0.6015334037
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",75633,118985,0.6356470901
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",105934,147096,0.7201700239
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",95947,121917,0.7869818808
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","All genders","Tous les genres",9,"75 years and over","75 ans et plus",59986,88120,0.6807329377
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","All genders","Tous les genres",10,"All ages","Tous les âges",492740,762238,0.6464384122
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","Women+","Femmes+",1,"First time","1re fois",3947,8545,0.4618715097
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","Women+","Femmes+",2,"Not first time","2e fois ou plus",13208,25010,0.528105666
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","Women+","Femmes+",3,"18 to 24 years","18 à 24 ans",17155,33555,0.5112388776
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","Women+","Femmes+",4,"25 to 34 years","25 à 34 ans",32482,55540,0.5848277161
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","Women+","Femmes+",5,"35 to 44 years","35 à 44 ans",34357,55444,0.6196641643
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","Women+","Femmes+",6,"45 to 54 years","45 à 54 ans",40634,61963,0.655785717
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","Women+","Femmes+",7,"55 to 64 years","55 à 64 ans",56214,75991,0.7397477315
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","Women+","Femmes+",8,"65 to 74 years","65 à 74 ans",50225,63013,0.7970525611
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","Women+","Femmes+",9,"75 years and over","75 ans et plus",32449,48485,0.6692690503
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","Women+","Femmes+",10,"All ages","Tous les âges",263516,393992,0.668835842
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","Men+","Hommes+",1,"First time","1re fois",3319,8892,0.3732813
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","Men+","Hommes+",2,"Not first time","2e fois ou plus",10773,26132,0.4122683282
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","Men+","Hommes+",3,"18 to 24 years","18 à 24 ans",14093,35024,0.4023698676
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","Men+","Hommes+",4,"25 to 34 years","25 à 34 ans",27534,55644,0.4948374431
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","Men+","Hommes+",5,"35 to 44 years","35 à 44 ans",29620,50913,0.5817890295
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","Men+","Hommes+",6,"45 to 54 years","45 à 54 ans",34998,57022,0.6137635242
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","Men+","Hommes+",7,"55 to 64 years","55 à 64 ans",49720,71105,0.6992468933
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","Men+","Hommes+",8,"65 to 74 years","65 à 74 ans",45722,58905,0.7762088195
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","Men+","Hommes+",9,"75 years and over","75 ans et plus",27537,39635,0.6947565082
2021,"GE 44, 2021","ÉG 44, 2021",12,"Nova Scotia","Nouvelle-Écosse","Men+","Hommes+",10,"All ages","Tous les âges",229224,368247,0.6224751172
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","All genders","Tous les genres",1,"First time","1re fois",5340,13660,0.3909438667
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","All genders","Tous les genres",2,"Not first time","2e fois ou plus",16995,38277,0.4440034172
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",22335,51937,0.4300481725
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",42818,82964,0.5161087601
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",53495,86495,0.6184764907
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",64473,98735,0.652990742
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",86568,119463,0.7246434268
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",80475,102464,0.7853986219
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","All genders","Tous les genres",9,"75 years and over","75 ans et plus",50736,73196,0.6931511187
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","All genders","Tous les genres",10,"All ages","Tous les âges",400901,615254,0.651602703
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","Women+","Femmes+",1,"First time","1re fois",2783,6713,0.414600177
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","Women+","Femmes+",2,"Not first time","2e fois ou plus",8960,18584,0.4821186419
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","Women+","Femmes+",3,"18 to 24 years","18 à 24 ans",11743,25298,0.4642009309
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","Women+","Femmes+",4,"25 to 34 years","25 à 34 ans",22406,40816,0.5489429651
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","Women+","Femmes+",5,"35 to 44 years","35 à 44 ans",28249,44509,0.6346668341
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","Women+","Femmes+",6,"45 to 54 years","45 à 54 ans",33770,50477,0.6690016411
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","Women+","Femmes+",7,"55 to 64 years","55 à 64 ans",45256,61046,0.7413364184
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","Women+","Femmes+",8,"65 to 74 years","65 à 74 ans",41550,52530,0.7909730915
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","Women+","Femmes+",9,"75 years and over","75 ans et plus",27482,39760,0.69120745
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","Women+","Femmes+",10,"All ages","Tous les âges",210455,314437,0.6693077884
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","Men+","Hommes+",1,"First time","1re fois",2557,6947,0.3680815435
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","Men+","Hommes+",2,"Not first time","2e fois ou plus",8035,19692,0.4080329011
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","Men+","Hommes+",3,"18 to 24 years","18 à 24 ans",10592,26639,0.3976149445
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","Men+","Hommes+",4,"25 to 34 years","25 à 34 ans",20413,42148,0.4843117103
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","Men+","Hommes+",5,"35 to 44 years","35 à 44 ans",25246,41986,0.6013128657
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","Men+","Hommes+",6,"45 to 54 years","45 à 54 ans",30704,48258,0.6362433432
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","Men+","Hommes+",7,"55 to 64 years","55 à 64 ans",41313,58417,0.7071991336
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","Men+","Hommes+",8,"65 to 74 years","65 à 74 ans",38925,49934,0.7795343399
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","Men+","Hommes+",9,"75 years and over","75 ans et plus",23253,33436,0.6954624164
2021,"GE 44, 2021","ÉG 44, 2021",13,"New Brunswick","Nouveau-Brunswick","Men+","Hommes+",10,"All ages","Tous les âges",190446,300817,0.6330959563
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","All genders","Tous les genres",1,"First time","1re fois",80400,147427,0.5453538527
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","All genders","Tous les genres",2,"Not first time","2e fois ou plus",203509,413327,0.4923684371
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",283909,560753,0.5062987503
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",498163,926172,0.5378729965
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",612531,1023392,0.5985304738
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",638770,991606,0.64417694
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",840011,1207500,0.6956613266
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",749042,977030,0.766652048
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","All genders","Tous les genres",9,"75 years and over","75 ans et plus",509841,771729,0.6606479353
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","All genders","Tous les genres",10,"All ages","Tous les âges",4132267,6458182,0.6398498478
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","Women+","Femmes+",1,"First time","1re fois",42637,72046,0.5918087338
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","Women+","Femmes+",2,"Not first time","2e fois ou plus",108956,202961,0.5368354892
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","Women+","Femmes+",3,"18 to 24 years","18 à 24 ans",151594,275006,0.5512372744
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","Women+","Femmes+",4,"25 to 34 years","25 à 34 ans",262815,459795,0.571591291
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","Women+","Femmes+",5,"35 to 44 years","35 à 44 ans",319597,513463,0.6224335394
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","Women+","Femmes+",6,"45 to 54 years","45 à 54 ans",328892,494111,0.6656237708
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","Women+","Femmes+",7,"55 to 64 years","55 à 64 ans",436116,608322,0.7169162878
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","Women+","Femmes+",8,"65 to 74 years","65 à 74 ans",389448,500405,0.7782651076
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","Women+","Femmes+",9,"75 years and over","75 ans et plus",277781,431100,0.6443542771
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","Women+","Femmes+",10,"All ages","Tous les âges",2166242,3282202,0.6599964911
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","Men+","Hommes+",1,"First time","1re fois",37763,75381,0.500954577
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","Men+","Hommes+",2,"Not first time","2e fois ou plus",94552,210366,0.4494667154
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","Men+","Hommes+",3,"18 to 24 years","18 à 24 ans",132315,285747,0.4630494107
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","Men+","Hommes+",4,"25 to 34 years","25 à 34 ans",235348,466377,0.5046305429
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","Men+","Hommes+",5,"35 to 44 years","35 à 44 ans",292935,509929,0.5744617401
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","Men+","Hommes+",6,"45 to 54 years","45 à 54 ans",309878,497495,0.6228759853
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","Men+","Hommes+",7,"55 to 64 years","55 à 64 ans",403895,599178,0.6740820033
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","Men+","Hommes+",8,"65 to 74 years","65 à 74 ans",359595,476625,0.7544595869
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","Men+","Hommes+",9,"75 years and over","75 ans et plus",232060,340629,0.6812691683
2021,"GE 44, 2021","ÉG 44, 2021",24,"Quebec","Québec","Men+","Hommes+",10,"All ages","Tous les âges",1966025,3175980,0.6190293899
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","All genders","Tous les genres",1,"First time","1re fois",118916,279864,0.4249071087
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","All genders","Tous les genres",2,"Not first time","2e fois ou plus",381661,795933,0.4795138474
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",500577,1075797,0.4653081546
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",886252,1709561,0.5184089642
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",960100,1649107,0.5821939757
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",1086723,1706357,0.6368670134
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",1297916,1927861,0.6732416858
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",1053994,1432430,0.7358082455
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","All genders","Tous les genres",9,"75 years and over","75 ans et plus",720008,1102159,0.653270729
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","All genders","Tous les genres",10,"All ages","Tous les âges",6505569,10603270,0.6135436284
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","Women+","Femmes+",1,"First time","1re fois",62490,136440,0.4580038974
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","Women+","Femmes+",2,"Not first time","2e fois ou plus",200270,387790,0.5164406419
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","Women+","Femmes+",3,"18 to 24 years","18 à 24 ans",262760,524229,0.5012314726
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","Women+","Femmes+",4,"25 to 34 years","25 à 34 ans",459803,844247,0.5446310668
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","Women+","Femmes+",5,"35 to 44 years","35 à 44 ans",504994,852656,0.5922602699
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","Women+","Femmes+",6,"45 to 54 years","45 à 54 ans",568308,882385,0.6440592819
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","Women+","Femmes+",7,"55 to 64 years","55 à 64 ans",673948,985468,0.6838861164
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","Women+","Femmes+",8,"65 to 74 years","65 à 74 ans",550338,745573,0.7381413089
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","Women+","Femmes+",9,"75 years and over","75 ans et plus",386023,607588,0.6353377651
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","Women+","Femmes+",10,"All ages","Tous les âges",3406175,5442145,0.625888274
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","Men+","Hommes+",1,"First time","1re fois",56426,143424,0.3934219688
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","Men+","Hommes+",2,"Not first time","2e fois ou plus",181391,408143,0.4444285383
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","Men+","Hommes+",3,"18 to 24 years","18 à 24 ans",237817,551567,0.4311653181
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","Men+","Hommes+",4,"25 to 34 years","25 à 34 ans",426449,865314,0.4928252923
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","Men+","Hommes+",5,"35 to 44 years","35 à 44 ans",455106,796450,0.5714172992
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","Men+","Hommes+",6,"45 to 54 years","45 à 54 ans",518414,823972,0.6291648702
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","Men+","Hommes+",7,"55 to 64 years","55 à 64 ans",623969,942393,0.6621107238
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","Men+","Hommes+",8,"65 to 74 years","65 à 74 ans",503656,686857,0.7332757422
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","Men+","Hommes+",9,"75 years and over","75 ans et plus",333985,494571,0.6753016425
2021,"GE 44, 2021","ÉG 44, 2021",35,"Ontario","Ontario","Men+","Hommes+",10,"All ages","Tous les âges",3099394,5161125,0.600526824
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","All genders","Tous les genres",1,"First time","1re fois",11364,28068,0.4048663547
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","All genders","Tous les genres",2,"Not first time","2e fois ou plus",34312,77772,0.4411831606
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",45676,105841,0.4315521594
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",79839,157710,0.5062397565
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",87890,151779,0.5790676832
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",91005,143314,0.6350024405
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",111890,160175,0.6985498344
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",96324,125180,0.769482569
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","All genders","Tous les genres",9,"75 years and over","75 ans et plus",64954,93908,0.6916728387
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","All genders","Tous les genres",10,"All ages","Tous les âges",577577,937906,0.6158155821
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","Women+","Femmes+",1,"First time","1re fois",5932,13475,0.4402154831
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","Women+","Femmes+",2,"Not first time","2e fois ou plus",17844,37659,0.4738450016
